Temps   Amplitude

0.0 0.0


1.518e-05 5.687574175340485

1.51984e-05 5.7020259557459045

1.52168e-05 5.706373629547929

1.52352e-05 5.692916651418674

1.52536e-05 5.6683066254393815

1.5272e-05 5.6428184447135985

1.52904e-05 5.623530919271273

1.53088e-05 5.597088528869272

1.53272e-05 5.574289192354484

1.53456e-05 5.55384551459617

1.5364e-05 5.547657163163564

1.53824e-05 5.559145617808549

1.54008e-05 5.571597616483086

1.54192e-05 5.588219752300369

1.54376e-05 5.608288508983824

1.5456e-05 5.638164594972374

1.54744e-05 5.670273362017038

1.54928e-05 5.713239011278978

1.55112e-05 5.753068746330084

1.55296e-05 5.779939446049585

1.5548e-05 5.786950837876541

1.55664e-05 5.773950121017673

1.55848e-05 5.74399686629441

1.56032e-05 5.723434283714631

1.56216e-05 5.726255320888162

1.564e-05 5.759583318261834

1.56584e-05 5.800353437507063

1.56768e-05 5.816149929291713

1.56952e-05 5.7766080012408665

1.57136e-05 5.680616163762519

1.5732e-05 5.577158774860188

1.57504e-05 5.521467196316573

1.57688e-05 5.536208088574705

1.57872e-05 5.6082974243526

1.58056e-05 5.6844348883596165

1.5824e-05 5.725233619687497

1.58424e-05 5.730567162157686

1.58608e-05 5.734657792754508

1.58792e-05 5.732303202029705

1.58976e-05 5.726875238731852

1.5916e-05 5.710113834241835

1.59344e-05 5.687398350739994

1.59528e-05 5.666568626602875

1.59712e-05 5.672063116715116

1.59896e-05 5.69422514482875

1.6008e-05 5.727538738411116

1.60264e-05 5.751521537819362

1.60448e-05 5.758584895614547

1.60632e-05 5.744318932649892

1.60816e-05 5.731047024759088

1.61e-05 5.730253048513652

1.61184e-05 5.7437444232834745

1.61368e-05 5.758376507315234

1.61552e-05 5.770528571976747

1.61736e-05 5.778027345037405

1.6192e-05 5.797947912839508

1.62104e-05 5.813260702910201

1.62288e-05 5.7899481862966615

1.62472e-05 5.726875238731852

1.62656e-05 5.646627311944715

1.6284e-05 5.588854981120909

1.63024e-05 5.579112832700195

1.63208e-05 5.6222949051077

1.63392e-05 5.6813642727781515

1.63576e-05 5.705786536490828

1.6376e-05 5.697069422080092

1.63944e-05 5.65247733299303

1.64128e-05 5.6125306235244725

1.64312e-05 5.594461546922992

1.64496e-05 5.6157635277849804

1.6468e-05 5.644182846081441

1.64864e-05 5.674328154063704

1.65048e-05 5.692126140555918

1.65232e-05 5.690896238730768

1.65416e-05 5.671199167724583

1.656e-05 5.659425765923606

1.65784e-05 5.6591077035165185

1.65968e-05 5.690474496911483

1.66152e-05 5.738928471413457

1.66336e-05 5.76688824237127

1.6652e-05 5.754745867542719

1.66704e-05 5.720297195076494

1.66888e-05 5.676372080827683

1.67072e-05 5.6402748159996605

1.67256e-05 5.621965848348779

1.6744e-05 5.631926846115812

1.67624e-05 5.655705084249002

1.67808e-05 5.690808378429201

1.67992e-05 5.708484912829323

1.68176e-05 5.718811065247741

1.6836e-05 5.722263538146421

1.68544e-05 5.722604302238623

1.68728e-05 5.710035026162274

1.68912e-05 5.67010581911837

1.69096e-05 5.612842417171535

1.6928e-05 5.5830726307294265

1.69464e-05 5.599107071667768

1.69648e-05 5.6474330451984995

1.69832e-05 5.683880716552731

1.70016e-05 5.685780509305649

1.702e-05 5.6424551393874625

1.70384e-05 5.5986605540968455

1.70568e-05 5.5807526374137035

1.70752e-05 5.592638017966119

1.70936e-05 5.623824321580467

1.7112e-05 5.67979753160269

1.71304e-05 5.727783166286936

1.71488e-05 5.762048246934418

1.71672e-05 5.77413196939592

1.71856e-05 5.801120581404941

1.7204e-05 5.826971769281194

1.72224e-05 5.836668570340447

1.72408e-05 5.799439628102012

1.72592e-05 5.715986354077483

1.72776e-05 5.622117038980957

1.7296e-05 5.569272843019994

1.73144e-05 5.577858011817798

1.73328e-05 5.618638625147554

1.73512e-05 5.64727367851072

1.73696e-05 5.681892290425788

1.7388e-05 5.7182602249285575

1.74064e-05 5.7649111007889795

1.74248e-05 5.806573860720279

1.74432e-05 5.8242338551950334

1.74616e-05 5.785162054774266

1.748e-05 5.719982517455801

1.74984e-05 5.671763394218768

1.75168e-05 5.686914805059066

1.75352e-05 5.73708113939484

1.75536e-05 5.78520526861407

1.7572e-05 5.785663315472133

1.75904e-05 5.733070730420129

1.76088e-05 5.647300239937665

1.76272e-05 5.5792024519639005

1.76456e-05 5.555321772858886

1.7664e-05 5.571795042892371

1.76824e-05 5.600392843363758

1.77008e-05 5.620996352960923

1.77192e-05 5.60329367425981

1.77376e-05 5.591100070647994

1.7756e-05 5.6024994422132695

1.77744e-05 5.651044151305137

1.77928e-05 5.71331777516357

1.78112e-05 5.764737634966573

1.78296e-05 5.778667666512757

1.7848e-05 5.771135070330619

1.78664e-05 5.747973555958656

1.78848e-05 5.7168610268223246

1.79032e-05 5.686835675487732

1.79216e-05 5.683643197808954

1.794e-05 5.693215260290094

1.79584e-05 5.7140528523982

1.79768e-05 5.720437046240435

1.79952e-05 5.723215879206375

1.80136e-05 5.7231896701053

1.8032e-05 5.741532896361389

1.80504e-05 5.75451996260331

1.80688e-05 5.743953342428889

1.80872e-05 5.7043316874108925

1.81056e-05 5.681487481285162

1.8124e-05 5.692538976590323

1.81424e-05 5.74382276885351

1.81608e-05 5.800844766066405

1.81792e-05 5.830943319909738

1.81976e-05 5.8059280050651685

1.8216e-05 5.7650498696889

1.82344e-05 5.739024307319146

1.82528e-05 5.759340239992772

1.82712e-05 5.800094826811024

1.82896e-05 5.834680796753152

1.8308e-05 5.835289195918229

1.83264e-05 5.820833273681698

1.83448e-05 5.797240722964676

1.83632e-05 5.779705874869412

1.83816e-05 5.763375746903892

1.84e-05 5.7441622539757695

1.84184e-05 5.70924688553578

1.84368e-05 5.703157020458056

1.84552e-05 5.735067567169544

1.84736e-05 5.791165685766553

1.8492e-05 5.81864245335628

1.85104e-05 5.826559876977152

1.85288e-05 5.8242338551950334

1.85472e-05 5.8152901905236

1.85656e-05 5.796964723025317

1.8584e-05 5.783121994217311

1.86024e-05 5.759435736250557

1.86208e-05 5.755310591097582

1.86392e-05 5.782188167121509

1.86576e-05 5.829957118195639

1.8676e-05 5.848247600777518

1.86944e-05 5.8577896855383935

1.87128e-05 5.855390678682337

1.87312e-05 5.845904549340504

1.87496e-05 5.823718743208673

1.8768e-05 5.785360835764698

1.87864e-05 5.722857677769035

1.88048e-05 5.666974501442546

1.88232e-05 5.639911346820976

1.88416e-05 5.643580423808985

1.886e-05 5.648769777571041

1.88784e-05 5.640744631695358

1.88968e-05 5.600312491281179

1.89152e-05 5.560845259490683

1.89336e-05 5.531229519736096

1.8952e-05 5.541985203877759

1.89704e-05 5.582356133390274

1.89888e-05 5.6496460066096175

1.90072e-05 5.719423047825716

1.90256e-05 5.778235024642041

1.9044e-05 5.792348401123676

1.90624e-05 5.785594178647514

1.90808e-05 5.770511242515693

1.90992e-05 5.7752748852327365

1.91176e-05 5.791390161265255

1.9136e-05 5.824989270376384

1.91544e-05 5.838047618853413

1.91728e-05 5.832863790626351

1.91912e-05 5.816889203001893

1.92096e-05 5.816270282578003

1.9228e-05 5.819621980850647

1.92464e-05 5.818487776046281

1.92648e-05 5.802421908134567

1.92832e-05 5.777637925657855

1.93016e-05 5.737229296446151

1.932e-05 5.685718951900455

1.93384e-05 5.615042297258321

1.93568e-05 5.569209997836317

1.93752e-05 5.57289870713617

1.93936e-05 5.642251323718219

1.9412e-05 5.722114993601579

1.94304e-05 5.780198958513452

1.94488e-05 5.790362682941372

1.94672e-05 5.791390161265255

1.94856e-05 5.793220175342899

1.9504e-05 5.795127263486108

1.95224e-05 5.781461752878764

1.95408e-05 5.763705405379425

1.95592e-05 5.7475386036111145

1.95776e-05 5.745084855770192

1.9596e-05 5.741097456061864

1.96144e-05 5.742630059476232

1.96328e-05 5.738327282405562

1.96512e-05 5.730593337517504

1.96696e-05 5.703910938996155

1.9688e-05 5.6852176739329865

1.97064e-05 5.663523638160258

1.97248e-05 5.66097164804771

1.97432e-05 5.681425877365646

1.97616e-05 5.713055224658694

1.978e-05 5.7305060858531505

1.97984e-05 5.7297905720890006

1.98168e-05 5.711672259505091

1.98352e-05 5.697552105948659

1.98536e-05 5.678793886028968

1.9872e-05 5.674469138166142

1.98904e-05 5.668897600062997

1.99088e-05 5.681505082282335

1.99272e-05 5.707994393830464

1.99456e-05 5.763271640309869

1.9964e-05 5.811669295477849

1.99824e-05 5.834620810301214

2.00008e-05 5.84573348691163

2.00192e-05 5.843235405150129

2.00376e-05 5.81013769200008

2.0056e-05 5.77313606283448

2.00744e-05 5.752868849539332

2.00928e-05 5.756683072742497

2.01112e-05 5.770060658260015

2.01296e-05 5.800836146625761

2.0148e-05 5.800715473111916

2.01664e-05 5.783632076818165

2.01848e-05 5.75670044383065

2.02032e-05 5.737630172815254

2.02216e-05 5.7115409479404065

2.024e-05 5.685507892879932

2.02584e-05 5.634917923093467

2.02768e-05 5.591117956187296

2.02952e-05 5.598151480622867

2.03136e-05 5.670017636656874

2.0332e-05 5.765327397468421

2.03504e-05 5.8273578918751845

2.03688e-05 5.804963393510763

2.03872e-05 5.735826008518738

2.04056e-05 5.665377304293157

2.0424e-05 5.641622107160315

2.04424e-05 5.646007438889892

2.04608e-05 5.685252852776206

2.04792e-05 5.732556148874601

2.04976e-05 5.776218486172419

2.0516e-05 5.808838093801548

2.05344e-05 5.826396828229262

2.05528e-05 5.812813432409473

2.05712e-05 5.7757250627085766

2.05896e-05 5.719886362507562

2.0608e-05 5.6854287437272495

2.06264e-05 5.675588075257048

2.06448e-05 5.696244376780196

2.06632e-05 5.717481963242211

2.06816e-05 5.732215976391678

2.07e-05 5.735085003729238

2.07184e-05 5.721459603982186

2.07368e-05 5.693733397341326

2.07552e-05 5.674160730892278

2.07736e-05 5.671349045862016

2.0792e-05 5.70850243058545

2.08104e-05 5.750921665263752

2.08288e-05 5.76499783174287

2.08472e-05 5.725093885693054

2.08656e-05 5.678978781435972

2.0884e-05 5.670061728059052

2.09024e-05 5.70576024732901

2.09208e-05 5.753894333405855

2.09392e-05 5.7912779246035155

2.09576e-05 5.807684564437019

2.0976e-05 5.820893402219285

2.09944e-05 5.825572933197215

2.10128e-05 5.8187541621897045

2.10312e-05 5.77591551184745

2.10496e-05 5.725155019735274

2.1068e-05 5.679665483107257

2.10864e-05 5.663064541394527

2.11048e-05 5.648521930558471

2.11232e-05 5.647955382260027

2.11416e-05 5.655572473233811

2.116e-05 5.681188255990115

2.11784e-05 5.711689767485625

2.11968e-05 5.727512549091446

2.12152e-05 5.71062168244404

2.12336e-05 5.674874447950368

2.1252e-05 5.6532380102026485

2.12704e-05 5.676662752004914

2.12888e-05 5.73450956926571

2.13072e-05 5.793444571237392

2.13256e-05 5.8226196853306496

2.1344e-05 5.8139057439900075

2.13624e-05 5.76315885604414

2.13808e-05 5.704699816817708

2.13992e-05 5.655492905132142

2.14176e-05 5.630861390586702

2.1436e-05 5.616306615561511

2.14544e-05 5.6211475696693824

2.14728e-05 5.6288098209124104

2.14912e-05 5.664777135951599

2.15096e-05 5.71400035001749

2.1528e-05 5.75670912935507

2.15464e-05 5.748947729802386

2.15648e-05 5.716546160051539

2.15832e-05 5.6898066750989

2.16016e-05 5.693241607379753

2.162e-05 5.713151494578102

2.16384e-05 5.730828910375881

2.16568e-05 5.738614815441092

2.16752e-05 5.747034017647712

2.16936e-05 5.7751363620264415

2.1712e-05 5.817525247044485

2.17304e-05 5.851008460086176

2.17488e-05 5.858472497161696

2.17672e-05 5.835940369811878

2.17856e-05 5.801215389898913

2.1804e-05 5.743962047228376

2.18224e-05 5.697841696642686

2.18408e-05 5.673305914544006

2.18592e-05 5.679348554191757

2.18776e-05 5.701894422032032

2.1896e-05 5.743108914168353

2.19144e-05 5.780717948490482

2.19328e-05 5.810636798148719

2.19512e-05 5.834697935626146

2.19696e-05 5.843107050191705

2.1988e-05 5.819957044515019

2.20064e-05 5.786432406932617

2.20248e-05 5.747825675853435

2.20432e-05 5.719309398869762

2.20616e-05 5.68709064460907

2.208e-05 5.664618257217339

2.20984e-05 5.655484064162854

2.21168e-05 5.660653672501083

2.21352e-05 5.666595097587263

2.21536e-05 5.664079801697713

2.2172e-05 5.637623612835465

2.21904e-05 5.601990717593167

2.22088e-05 5.584487442908257

2.22272e-05 5.605970032028355

2.22456e-05 5.651194563983795

2.2264e-05 5.703946002549463

2.22824e-05 5.7392769579451395

2.23008e-05 5.7431698564468725

2.23192e-05 5.700342094997457

2.23376e-05 5.6404343804356065

2.2356e-05 5.591269980961391

2.23744e-05 5.580143367333854

2.23928e-05 5.589570645407392

2.24112e-05 5.610463438968299

2.24296e-05 5.6103654069944495

2.2448e-05 5.5936749994972

2.24664e-05 5.586250978966126

2.24848e-05 5.604471429135847

2.25032e-05 5.6346250984426645

2.25216e-05 5.659628963103501

2.254e-05 5.656624435120295

2.25584e-05 5.64657418263499

2.25768e-05 5.659938162206368

2.25952e-05 5.701008682680635

2.26136e-05 5.7444581989949235

2.2632e-05 5.769627370983329

2.26504e-05 5.772529774717494

2.26688e-05 5.760512130010665

2.26872e-05 5.731928122368598

2.27056e-05 5.695691353997336

2.2724e-05 5.661015809905497

2.27424e-05 5.651026455432676

2.27608e-05 5.654971264294806

2.27792e-05 5.674195978286263

2.27976e-05 5.678811495374714

2.2816e-05 5.670484988076417

2.28344e-05 5.663011566295799

2.28528e-05 5.666180371290698

2.28712e-05 5.675605694549261

2.28896e-05 5.6880488746142115

2.2908e-05 5.698991138789391

2.29264e-05 5.706654010889393

2.29448e-05 5.713282769126696

2.29632e-05 5.735407570521906

2.29816e-05 5.754120262907268

2.3e-05 5.758758546770302

2.30184e-05 5.755527777710745

2.30368e-05 5.756057678654724

2.30552e-05 5.771888772317083

2.30736e-05 5.783891423600551

2.3092e-05 5.776469510003494

2.31104e-05 5.741463228132703

2.31288e-05 5.6905272163482365

2.31472e-05 5.65277807807807

2.31656e-05 5.636967269729353

2.3184e-05 5.645750614400179

2.32024e-05 5.660909820868021

2.32208e-05 5.680853809067789

2.32392e-05 5.702727417648505

2.32576e-05 5.7187236338190015

2.3276e-05 5.734291586586785

2.32944e-05 5.750956442192898

2.33128e-05 5.7673564134705595

2.33312e-05 5.782923136269407

2.33496e-05 5.784470589431673

2.3368e-05 5.778624403783309

2.33864e-05 5.772521112997335

2.34048e-05 5.760946102854982

2.34232e-05 5.731518123499218

2.34416e-05 5.694787089962188

2.346e-05 5.663417696055977

2.34784e-05 5.661996114445858

2.34968e-05 5.689894550868232

2.35152e-05 5.70740746749345

2.35336e-05 5.691862612537305

2.3552e-05 5.669920634365176

2.35704e-05 5.67882030002711

2.35888e-05 5.714227856849952

2.36072e-05 5.739242110244175

2.36256e-05 5.740958108190653

2.3644e-05 5.7143153570659715

2.36624e-05 5.690052723833058

2.36808e-05 5.677587515838043

2.36992e-05 5.671789840958496

2.37176e-05 5.663903247761211

2.3736e-05 5.669964726521674

2.37544e-05 5.726002095703423

2.37728e-05 5.806677190958698

2.37912e-05 5.855851774080351

2.38096e-05 5.837071183393261

2.3828e-05 5.750895582428879

2.38464e-05 5.654493788129933

2.38648e-05 5.6162264911593445

2.38832e-05 5.651433446480636

2.39016e-05 5.702894002171178

2.392e-05 5.720297195076494

2.39384e-05 5.689217872432026

2.39568e-05 5.642384247815811

2.39752e-05 5.639069072107558

2.39936e-05 5.684531642976403

2.4012e-05 5.747034017647712

2.40304e-05 5.786907637071806

2.40488e-05 5.770987783733388

2.40672e-05 5.713300272171944

2.40856e-05 5.675605694549262

2.4104e-05 5.68416220739697

2.41224e-05 5.707460030521458

2.41408e-05 5.718557510421662

2.41592e-05 5.7072935792720525

2.41776e-05 5.6832385133830154

2.4196e-05 5.688892686630676

2.42144e-05 5.724840609134895

2.42328e-05 5.750643442259309

2.42512e-05 5.749008610186629

2.42696e-05 5.73371607249609

2.4288e-05 5.714875326724109

2.43064e-05 5.719825172153429

2.43248e-05 5.747329814792257

2.43432e-05 5.781210945814034

2.43616e-05 5.794911561016268

2.438e-05 5.773118741200462

2.43984e-05 5.715339010067558

2.44168e-05 5.6569426371495055

2.44352e-05 5.638749861449788

2.44536e-05 5.642667808758548

2.4472e-05 5.661430914530354

2.44904e-05 5.684619600289891

2.45088e-05 5.697929448492673

2.45272e-05 5.688962998649227

2.45456e-05 5.656801216235197

2.4564e-05 5.622890715637286

2.45824e-05 5.600473194293497

2.46008e-05 5.603043815641637

2.46192e-05 5.616333323441549

2.46376e-05 5.631953479921509

2.4656e-05 5.639884750595529

2.46744e-05 5.624419970094695

2.46928e-05 5.597463711360709

2.47112e-05 5.5901520551770325

2.47296e-05 5.622899607853586

2.4748e-05 5.694110992947011

2.47664e-05 5.771074423363469

2.47848e-05 5.821400175215581

2.48032e-05 5.829931388961623

2.48216e-05 5.850017093992119

2.484e-05 5.882839450469476

2.48584e-05 5.888692554379112

2.48768e-05 5.844860990648109

2.48952e-05 5.779697223903688

2.49136e-05 5.74556350587129

2.4932e-05 5.761406078380519

2.49504e-05 5.806186355948283

2.49688e-05 5.846853854852197

2.49872e-05 5.85402425686809

2.50056e-05 5.839734583009745

2.5024e-05 5.811772535122137

2.50424e-05 5.777335025770965

2.50608e-05 5.735738836453417

2.50792e-05 5.699929824129416

2.50976e-05 5.676724407613954

2.5116e-05 5.644262573622881

2.51344e-05 5.604337605819264

2.51528e-05 5.574513431681728

2.51712e-05 5.570709111055791

2.51896e-05 5.620151243516495

2.5208e-05 5.690483283518194

2.52264e-05 5.746372768973485

2.52448e-05 5.758880099463784

2.52632e-05 5.73409975497462

2.52816e-05 5.680809801427962

2.53e-05 5.639929077568263

2.53184e-05 5.634509739098869

2.53368e-05 5.664644737315836

2.53552e-05 5.714122854822077

2.53736e-05 5.772113997488268

2.5392e-05 5.810946566610297

2.54104e-05 5.834800767806901

2.54288e-05 5.834072334141907

2.54472e-05 5.824671664566168

2.54656e-05 5.812116654025451

2.5484e-05 5.793807038554183

2.55024e-05 5.769332717047961

2.55208e-05 5.727067312333599

2.55392e-05 5.673261848354965

2.55576e-05 5.638874001075037

2.5576e-05 5.644253715062781

2.55944e-05 5.698104948138459

2.56128e-05 5.762516811255305

2.56312e-05 5.803249089949526

2.56496e-05 5.79325469835394

2.5668e-05 5.76014756755415

2.56864e-05 5.7204720084972

2.57048e-05 5.719597887963802

2.57232e-05 5.758116011335653

2.57416e-05 5.816700095414925

2.576e-05 5.85866025640675

2.57784e-05 5.855552920092175

2.57968e-05 5.795110007583981

2.58152e-05 5.727835542331849

2.58336e-05 5.700157892549996

2.5852e-05 5.687802739195515

2.58704e-05 5.666895093435205

2.58888e-05 5.647486166428386

2.59072e-05 5.627175135003353

2.59256e-05 5.619608527290847

2.5944e-05 5.631207685745572

2.59624e-05 5.653857090517941

2.59808e-05 5.6622522020835495

2.59992e-05 5.675958068907838

2.60176e-05 5.697271276672719

2.6036e-05 5.743457147050023

2.60544e-05 5.791649160645005

2.60728e-05 5.828610469056926

2.60912e-05 5.820249135561124

2.61096e-05 5.792736831584876

2.6128e-05 5.778157145665043

2.61464e-05 5.792788620345127

2.61648e-05 5.8123489227678

2.61832e-05 5.7907253431672965

2.62016e-05 5.726953815074817

2.622e-05 5.675491168172144

2.62384e-05 5.667892024377317

2.62568e-05 5.707521353442315

2.62752e-05 5.748721597016158

2.62936e-05 5.767096323107495

2.6312e-05 5.752947070849861

2.63304e-05 5.729101151140552

2.63488e-05 5.706049421447381

2.63672e-05 5.695805474206435

2.63856e-05 5.686035525741992

2.6404e-05 5.686483975181853

2.64224e-05 5.699771925261571

2.64408e-05 5.737525599071433

2.64592e-05 5.768570013443539

2.64776e-05 5.771680864358319

2.6496e-05 5.734788575004313

2.65144e-05 5.6956562396268255

2.65328e-05 5.6942163639960155

2.65512e-05 5.720760438962638

2.65696e-05 5.738440554715193

2.6588e-05 5.727145886041319

2.66064e-05 5.680044013913977

2.66248e-05 5.628312358069691

2.66432e-05 5.593031378420829

2.66616e-05 5.605693534256042

2.668e-05 5.640655990219577

2.66984e-05 5.698841987632225

2.67168e-05 5.744379862091294

2.67352e-05 5.763688055403415

2.67536e-05 5.744493015053636

2.6772e-05 5.72338186739274

2.67904e-05 5.711716029355801

2.68088e-05 5.718950952753485

2.68272e-05 5.734875761513932

2.68456e-05 5.762490780903689

2.6864e-05 5.7832170977752515

2.68824e-05 5.806720244682018

2.69008e-05 5.808063360535937

2.69192e-05 5.795092751630469

2.69376e-05 5.770511242515693

2.6956e-05 5.761675103648244

2.69744e-05 5.7700259964752325

2.69928e-05 5.793038926159568

2.70112e-05 5.8055490696401835

2.70296e-05 5.809715999943542

2.7048e-05 5.801517042981085

2.70664e-05 5.787512418993154

2.70848e-05 5.7585154336860125

2.71032e-05 5.693557762945766

2.71216e-05 5.595113939858598

2.714e-05 5.497508526596389

2.71584e-05 5.437177576647648

2.71768e-05 5.414425177246427

2.71952e-05 5.416244086080316

2.72136e-05 5.443895663952424

2.7232e-05 5.4915025266314865

2.72504e-05 5.557526428187274

2.72688e-05 5.593201230064944

2.72872e-05 5.6185763321325455

2.73056e-05 5.622410515072694

2.7324e-05 5.627823735690377

2.73424e-05 5.630666035204006

2.73608e-05 5.6437133166028195

2.73792e-05 5.644696626037577

2.73976e-05 5.672345194009265

2.7416e-05 5.719737756226242

2.74344e-05 5.747208017811779

2.74528e-05 5.729232060232854

2.74712e-05 5.691669350902247

2.74896e-05 5.65245079589376

2.7508e-05 5.642012052450792

2.75264e-05 5.650053097095637

2.75448e-05 5.67433696567273

2.75632e-05 5.698964818280597

2.75816e-05 5.733349806177885

2.76e-05 5.753694465297927

2.76184e-05 5.784444657873391

2.76368e-05 5.81574586790035

2.76552e-05 5.820936350794432

2.76736e-05 5.785741093412321

2.7692e-05 5.722936309273413

2.77104e-05 5.646875242113995

2.77288e-05 5.610053475680958

2.77472e-05 5.63508651220192

2.77656e-05 5.7052081469478395

2.7784e-05 5.763349720431687

2.78024e-05 5.793133866915213

2.78208e-05 5.7814185110576455

2.78392e-05 5.754511273774689

2.78576e-05 5.716861026822324

2.7876e-05 5.699789469796231

2.78944e-05 5.703069349043548

2.79128e-05 5.727076042798804

2.79312e-05 5.747973555958656

2.79496e-05 5.761553609921545

2.7968e-05 5.753033982169756

2.79864e-05 5.740296159607098

2.80048e-05 5.731352370950507

2.80232e-05 5.755849198858496

2.80416e-05 5.801603226695187

2.806e-05 5.854066962377522

2.80784e-05 5.868943686899713

2.80968e-05 5.844390472923588

2.81152e-05 5.790069084216525

2.81336e-05 5.74408391303609

2.8152e-05 5.722071303295687

2.81704e-05 5.73021814593476

2.81888e-05 5.749773908598494

2.82072e-05 5.777577346950883

2.82256e-05 5.790466302466496

2.8244e-05 5.800448258540023

2.82624e-05 5.796222908066943

2.82808e-05 5.7620135369504295

2.82992e-05 5.705094214822398

2.83176e-05 5.640726903511639

2.8336e-05 5.574055973884726

2.83544e-05 5.57298842632927

2.83728e-05 5.6558907344466975

2.83912e-05 5.776711867490016

2.84096e-05 5.863249952031723

2.8428e-05 5.893428543725631

2.84464e-05 5.844835327021626

2.84648e-05 5.769168050941141

2.84832e-05 5.721380952182785

2.85016e-05 5.711260806511991

2.852e-05 5.705392186344423

2.85384e-05 5.715785160413223

2.85568e-05 5.723626472788034

2.85752e-05 5.734928072783476

2.85936e-05 5.742072796473413

2.8612e-05 5.757152073725342

2.86304e-05 5.761770561207727

2.86488e-05 5.766420033261538

2.86672e-05 5.773127402023968

2.86856e-05 5.784297710180554

2.8704e-05 5.7846866812300215

2.87224e-05 5.781842266959555

2.87408e-05 5.7589756033516935

2.87592e-05 5.736985271028678

2.87776e-05 5.7150153105656685

2.8796e-05 5.699807014276886

2.88144e-05 5.662499448123594

2.88328e-05 5.618843297334426

2.88512e-05 5.583296517291555

2.88696e-05 5.5847649905792816

2.8888e-05 5.6226861907810575

2.89064e-05 5.672688956747056

2.89248e-05 5.69843838257465

2.89432e-05 5.715706430529826

2.89616e-05 5.726316442530924

2.898e-05 5.746746905859001

2.89984e-05 5.758541482007401

2.90168e-05 5.767391091299427

2.90352e-05 5.760711761579466

2.90536e-05 5.760329851666483

2.9072e-05 5.759817705448671

2.90904e-05 5.750773860968626

2.91088e-05 5.729842929784376

2.91272e-05 5.719440532080039

2.91456e-05 5.71495406805689

2.9164e-05 5.722359653150089

2.91824e-05 5.723591529800148

2.92008e-05 5.735111158469381

2.92192e-05 5.7511129357716495

2.92376e-05 5.77322267022501

2.9256e-05 5.773872184245162

2.92744e-05 5.745598315232279

2.92928e-05 5.689648495293888

2.93112e-05 5.662155066756826

2.93296e-05 5.683080150763317

2.9348e-05 5.745197994847523

2.93664e-05 5.8038521690339415

2.93848e-05 5.848290348469372

2.94032e-05 5.845810465624078

2.94216e-05 5.820042955167942

2.944e-05 5.7838395551744

2.94584e-05 5.741985719243823

2.94768e-05 5.679040411900588

2.94952e-05 5.624615542417098

2.95136e-05 5.594336421775151

2.9532e-05 5.6086629422706435

2.95504e-05 5.643385508717262

2.95688e-05 5.6888223737430925

2.95872e-05 5.7145778496753366

2.96056e-05 5.726176734960247

2.9624e-05 5.711969887875811

2.96424e-05 5.708011913091983

2.96608e-05 5.727861730174709

2.96792e-05 5.780233559294987

2.96976e-05 5.843457880399242

2.9716e-05 5.877286788986904

2.97344e-05 5.853580101100523

2.97528e-05 5.800836146625761

2.97712e-05 5.751799718349032

2.97896e-05 5.723355659051777

2.9808e-05 5.711575964652838

2.98264e-05 5.717044691096965

2.98448e-05 5.7244038990972665

2.98632e-05 5.752608104155888

2.98816e-05 5.782240050361105

2.99e-05 5.819742262334304

2.99184e-05 5.846793993292392

2.99368e-05 5.85268314536162

2.99552e-05 5.812899448640067

2.99736e-05 5.7591318790248245

2.9992e-05 5.720454527395529

3.00104e-05 5.718968438451117

3.00288e-05 5.7310906466396085

3.00472e-05 5.7338817567159515

3.00656e-05 5.696586697312698

3.0084e-05 5.659964664200652

3.01024e-05 5.643022239899467

3.01208e-05 5.652105802265205

3.01392e-05 5.644652336503994

3.01576e-05 5.619813164154126

3.0176e-05 5.575096411722401

3.01944e-05 5.547765315872689

3.02128e-05 5.55059456274731

3.02312e-05 5.590679744002513

